"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"
4070	"Republican"	"(18,44]"	5	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4071	"Republican"	"(44,64]"	4	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
4072	"Democrat"	"(44,64]"	96	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
4073	"Republican"	"(18,44]"	83	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
4074	"Republican"	"(18,44]"	77	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"
4075	"Democrat"	"(18,44]"	94	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
4076	"Democrat"	"(18,44]"	101	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"
4078	"Republican"	"(18,44]"	33	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"No"	"Yes"	"dnr"
4080	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"
4081	"Republican"	"(18,44]"	43	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"dnr"
4082	"Republican"	"(44,64]"	32	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Mac"
4083	"Democrat"	"(18,44]"	1	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
4084	"Democrat"	"(18,44]"	67	"Female"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"dnr"	"dnr"	"Happy"	"Yes"	"Art"	"dnr"	"dnr"	"No"	"No"	"dnr"
4087	"Democrat"	"(44,64]"	40	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"dnr"
4088	"Republican"	"(18,44]"	98	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"dnr"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"
4089	"Democrat"	"(18,44]"	14	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"
4090	"Democrat"	"(18,44]"	95	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"dnr"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
4091	"Republican"	"(18,44]"	64	"Female"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Dad"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Circumstances"	"No"	"Yes"	"PC"
4092	"Democrat"	"(18,44]"	8	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4093	"Democrat"	"(18,44]"	88	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"Yes"	"Yes"	"Mac"
4097	"Democrat"	"(18,44]"	86	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"dnr"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
4098	"Republican"	"(18,44]"	17	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
4099	"Republican"	"(18,44]"	17	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"Yes"	"dnr"
4101	"Republican"	"(18,44]"	11	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"
4102	"Democrat"	"(18,44]"	74	"Male"	"dnr"	"Single (no kids)"	"High School Diploma"	"dnr"	"No"	"No"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Science"	"Yes"	"Circumstances"	"dnr"	"No"	"PC"
4103	"Republican"	"(18,44]"	100	"Female"	"over $150,000"	"Single (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"
4104	"Democrat"	"(18,44]"	101	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4105	"Democrat"	"(18,44]"	37	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4106	"Republican"	"(18,44]"	95	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"
4108	"Democrat"	"(18,44]"	87	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"Mac"
4109	"Democrat"	"(44,64]"	84	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Doctoral Degree"	"Yes"	"No"	"No"	"No"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
4110	"Democrat"	"(44,64]"	65	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Associate's Degree"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"Art"	"Yes"	"dnr"	"No"	"No"	"Mac"
4111	"Republican"	"(18,44]"	59	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"dnr"	"dnr"	"Me"	"Yes"	"No"	"PC"
4112	"Democrat"	"(0,18]"	59	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"dnr"	"dnr"	"Art"	"No"	"Circumstances"	"dnr"	"dnr"	"PC"
4113	"Republican"	"(18,44]"	34	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"No"	"dnr"
4114	"Republican"	"(18,44]"	11	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
4115	"Democrat"	"(18,44]"	100	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
4117	"Democrat"	"(44,64]"	90	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
4119	"Democrat"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
4121	"Democrat"	"(18,44]"	99	"Female"	"under $25,000"	"Single (no kids)"	"Doctoral Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
4122	"Republican"	"(18,44]"	101	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
4124	"Democrat"	"(18,44]"	34	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
4126	"Democrat"	"(18,44]"	54	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"PC"
4127	"Republican"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
4128	"Democrat"	"(64,90]"	89	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"No"	"Yes"	"PC"
4129	"Republican"	"(18,44]"	97	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"Mac"
4131	"Republican"	"(18,44]"	65	"Male"	"over $150,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"Yes"	"PC"
4132	"Democrat"	"(44,64]"	100	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
4133	"Republican"	"(18,44]"	56	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"
4134	"Republican"	"(18,44]"	101	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4135	"Republican"	"(18,44]"	50	"Male"	"over $150,000"	"dnr"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"
4138	"Republican"	"(0,18]"	12	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"
4139	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"
4140	"Democrat"	"(0,18]"	3	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4141	"Democrat"	"(18,44]"	96	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
4142	"Democrat"	"(18,44]"	10	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
4143	"Democrat"	"(44,64]"	95	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
4144	"Democrat"	"(18,44]"	100	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
4146	"Republican"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"
4147	"Democrat"	"(18,44]"	43	"Male"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"
4148	"Democrat"	"(18,44]"	18	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
4149	"Republican"	"(44,64]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4150	"Democrat"	"(18,44]"	34	"Male"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"High School Diploma"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"No"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"
4151	"Democrat"	"(44,64]"	101	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"
4152	"Democrat"	"(0,18]"	101	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"
4153	"Democrat"	"(64,90]"	14	"Male"	"dnr"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4154	"Republican"	"(18,44]"	96	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4155	"Democrat"	"(18,44]"	80	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"dnr"	"Art"	"dnr"	"dnr"	"No"	"Yes"	"PC"
4156	"Democrat"	"(18,44]"	98	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4157	"Democrat"	"(0,18]"	94	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"Yes"	"No"	"Happy"	"dnr"	"Art"	"No"	"dnr"	"Yes"	"No"	"PC"
4158	"Republican"	"(0,18]"	24	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4159	"Democrat"	"(0,18]"	97	"Male"	"dnr"	"dnr"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"No"	"No"	"PC"
4160	"Republican"	"(18,44]"	42	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"No"	"No"	"PC"
4161	"Republican"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"PC"
4162	"Democrat"	"(18,44]"	11	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
4163	"Democrat"	"(0,18]"	69	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"Circumstances"	"No"	"No"	"dnr"
4165	"Democrat"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
4166	"Democrat"	"(44,64]"	1	"Male"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4167	"Republican"	"(18,44]"	23	"Male"	"$50,000 - $74,999"	"Single (w/kids)"	"Associate's Degree"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
4168	"Democrat"	"(18,44]"	69	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"Mac"
4169	"Republican"	"(18,44]"	62	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"Happy"	"No"	"Art"	"dnr"	"Circumstances"	"No"	"dnr"	"Mac"
4170	"Democrat"	"(18,44]"	101	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
4171	"Democrat"	"(18,44]"	3	"Male"	"over $150,000"	"Single (no kids)"	"Doctoral Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4172	"Republican"	"(18,44]"	93	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"PC"
4174	"Republican"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"
4176	"Republican"	"(18,44]"	30	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"dnr"	"No"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4177	"Republican"	"(0,18]"	29	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"dnr"
4178	"Democrat"	"(18,44]"	42	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mac"
4179	"Democrat"	"(18,44]"	100	"Female"	"dnr"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
4180	"Republican"	"(18,44]"	4	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
4181	"Republican"	"(44,64]"	100	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
4182	"Democrat"	"(18,44]"	9	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
4183	"Republican"	"(0,18]"	30	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4185	"Democrat"	"(18,44]"	1	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4186	"Republican"	"(18,44]"	2	"Male"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4187	"Democrat"	"(44,64]"	100	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
