"USER_ID"	"Party"	"NumSurveyAns"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"	"Q106042"	"Q101596"	"Q102089"	"Q100680"	"Q115195"	"Q122771"	"Q108855"	"Q112478"	"Q107869"	"Q120014"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q106388"	"Q120012"	"Q118232"	"Q100689"	"Q113583"	"Q106389"	"Q98078"	"Q124122"	"Q118237"	"Q96024"	"Q116953"
4023	"Democrat"	101	1994	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Yes"	"No"	"Own"	"No"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
4024	"Democrat"	101	1994	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"Yes"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"
4025	"Republican"	58	1958	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes!"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Online"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"No"
4026	"Democrat"	54	1988	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"PC"	"Yes"	"No"	"Rent"	"No"	"dnr"	"dnr"	"Umm..."	"No"	"Yes"	"dnr"	"No"	"dnr"	"In-person"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Talk"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
4027	"Democrat"	38	1997	"Female"	"$25,001 - $50,000"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"No"	"Own"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4028	"Republican"	3	1988	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4029	"Democrat"	97	1977	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"Yes"	"No"	"Own"	"No"	"No"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"Yes"	"Pragmatist"	"No"	"Talk"	"dnr"	"Yes"	"No"	"No"	"No"	"Yes"
4030	"Republican"	62	1986	"Male"	"dnr"	"Married (w/kids)"	"Master's Degree"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"PC"	"No"	"dnr"	"Rent"	"dnr"	"Yes"	"Public"	"Yes!"	"dnr"	"No"	"dnr"	"No"	"No"	"In-person"	"No"	"No"	"dnr"	"dnr"	"No"	"Tunes"	"No"	"dnr"	"No"	"Yes"	"dnr"	"dnr"
4031	"Democrat"	101	1996	"Female"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"
4032	"Democrat"	93	1995	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Dad"	"No"	"No"	"Happy"	"No"	"Art"	"No"	"Me"	"No"	"Yes"	"Mac"	"No"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
4033	"Republican"	100	1983	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Me"	"No"	"No"	"PC"	"No"	"Yes"	"Rent"	"No"	"No"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"Yes"	"No"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"
4035	"Republican"	100	1996	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"Yes"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"
4036	"Republican"	58	1982	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"dnr"	"dnr"	"Yes"	"No"	"No"	"dnr"	"Dad"	"Yes"	"dnr"	"dnr"	"No"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Own"	"dnr"	"No"	"Public"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"In-person"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"
4037	"Democrat"	80	1980	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"No"	"No"	"No"	"No"	"No"	"dnr"	"No"	"Yes"	"dnr"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"dnr"	"PC"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Public"	"dnr"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Online"	"No"	"No"	"dnr"	"Pragmatist"	"Yes"	"Tunes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
4038	"Republican"	100	1997	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"Idealist"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"
4039	"Democrat"	101	1993	"Female"	"dnr"	"Domestic Partners (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
4041	"Democrat"	90	1963	"Female"	"under $25,000"	"Single (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"No"	"dnr"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Pragmatist"	"No"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
4042	"Republican"	94	1996	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"No"	"dnr"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"No"	"Idealist"	"No"	"Tunes"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"
4043	"Democrat"	101	1997	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"No"	"Public"	"Umm..."	"Yes"	"No"	"No"	"No"	"No"	"Online"	"No"	"No"	"Yes"	"Idealist"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
4044	"Democrat"	101	1972	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
4045	"Democrat"	7	1995	"Male"	"$100,001 - $150,000"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"
4046	"Democrat"	87	1977	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"dnr"	"No"	"Mom"	"No"	"dnr"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"dnr"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"Pragmatist"	"Yes"	"dnr"	"No"	"No"	"No"	"Yes"	"Yes"	"No"
4047	"Republican"	100	1985	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"No"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
4048	"Democrat"	101	1997	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"No"	"Yes"	"Private"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"Pragmatist"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"
4049	"Democrat"	54	1986	"Female"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Dad"	"No"	"Yes"	"dnr"	"dnr"	"Science"	"No"	"dnr"	"dnr"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"Yes"	"dnr"	"Public"	"Umm..."	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"
4050	"Democrat"	25	1996	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"Circumstances"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4051	"Republican"	45	1995	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Art"	"dnr"	"Circumstances"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"
4052	"Democrat"	45	1995	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"Me"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"In-person"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4053	"Democrat"	95	1963	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"dnr"	"Yes"	"Mac"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"dnr"	"No"	"Yes"	"Online"	"No"	"Yes"	"dnr"	"Pragmatist"	"Yes"	"Talk"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
4054	"Democrat"	9	1998	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4055	"Republican"	27	1980	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Associate's Degree"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Umm..."	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Tunes"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
4056	"Republican"	25	1997	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4059	"Democrat"	47	1995	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"High School Diploma"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"dnr"	"Circumstances"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"Yes!"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Idealist"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4061	"Democrat"	101	1984	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"No"	"No"	"No"	"No"	"No"	"In-person"	"No"	"Yes"	"No"	"Idealist"	"No"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
4063	"Republican"	55	1982	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"Yes"	"Mac"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"In-person"	"Yes"	"Yes"	"dnr"	"Idealist"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"No"	"Yes"	"No"
4066	"Democrat"	100	1998	"Female"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"
4067	"Democrat"	72	1998	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Science"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"No"	"No"	"Own"	"No"	"No"	"Public"	"dnr"	"dnr"	"No"	"dnr"	"No"	"No"	"In-person"	"dnr"	"No"	"No"	"dnr"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"dnr"	"dnr"
4068	"Republican"	101	1996	"Male"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"No"	"No"	"Own"	"No"	"No"	"Private"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"No"	"No"	"No"	"No"	"No"	"Yes"
4070	"Republican"	5	1997	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
4071	"Republican"	4	1969	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4072	"Democrat"	96	1962	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"No"	"Public"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"Online"	"Yes"	"dnr"	"No"	"Idealist"	"Yes"	"Tunes"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"Yes"
4073	"Republican"	83	1991	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"No"	"No"	"dnr"	"dnr"	"No"	"Public"	"Yes!"	"No"	"No"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"dnr"	"Pragmatist"	"No"	"Talk"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"
4074	"Republican"	77	1991	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"	"dnr"	"No"	"Rent"	"Yes"	"No"	"dnr"	"Umm..."	"dnr"	"No"	"No"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"
4075	"Democrat"	94	1994	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"No"	"No"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"dnr"	"No"	"No"	"Yes"	"Yes"
4076	"Democrat"	101	1997	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"
4078	"Republican"	33	1980	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"	"dnr"	"Private"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"
4080	"Republican"	101	1992	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"No"	"No"	"Own"	"No"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"Yes"	"Talk"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
4081	"Republican"	43	1988	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"dnr"	"dnr"	"No"	"Rent"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"Pragmatist"	"dnr"	"Talk"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"
4082	"Republican"	32	1966	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Mac"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Umm..."	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"
