"USER_ID"	"Party"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"IsLiberal"	"Age"	"NumSurveyAns"	"NumDemogrAns"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"	"Q115195"	"Q100680"	"Q101596"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q107869"	"Q122771"	"Q118232"	"Q112478"	"Q120012"	"Q113583"	"Q120014"	"Q100689"	"Q124122"	"Q98078"	"Q96024"	"Q108855"	"Q121700"	"Q106388"	"Q116953"	"Q111848"	"Q116448"	"Q120194"	"Q121011"	"Q106389"
3112	"Democrat"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"unknown"	14	5	5	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3113	"Democrat"	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"High School Diploma"	"No"	34	101	5	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Private"	"Idealist"	"No"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes!"	"No"	"No"	"Yes"	"No"	"No"	"Study first"	"No"	"No"
3114	"Democrat"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Associate's Degree"	"unknown"	65	32	4	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"	"dnr"	"No"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
3115	"Democrat"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	21	78	5	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"dnr"	"No"	"PC"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"No"	"Tunes"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Yes"	"Study first"	"Yes"	"No"
3116	"Democrat"	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"unknown"	18	26	4	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"
3117	"Democrat"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	19	87	5	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"Circumstances"	"No"	"No"	"Mac"	"Rent"	"No"	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"No"	"Yes"	"Public"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"No"	"Umm..."	"No"	"No"	"dnr"	"Yes"	"Yes"	"Study first"	"No"	"Yes"
3118	"Democrat"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	19	101	5	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"Own"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Idealist"	"No"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"No"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"No"	"Try first"	"Yes"	"Yes"
3119	"Republican"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	27	89	5	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Own"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"dnr"	"Yes"	"No"	"Tunes"	"Yes"	"Yes"	"dnr"	"No"	"No"	"Yes!"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"No"	"No"
3120	"Republican"	"Male"	"$75,000 - $100,000"	"Single (w/kids)"	"dropout"	"unknown"	39	6	3	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Pragmatist"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3121	"Republican"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"dropout"	"unknown"	34	9	4	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Study first"	"No"	"dnr"
3122	"Democrat"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	25	96	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"Own"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Public"	"Idealist"	"Yes"	"Yes"	"Tunes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Umm..."	"No"	"No"	"Yes"	"No"	"Yes"	"Study first"	"Yes"	"Yes"
3123	"Democrat"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"unknown"	42	33	5	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Pragmatist"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
3125	"Republican"	"Male"	"over $150,000"	"Domestic Partners (w/kids)"	"dropout"	"unknown"	54	15	4	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
3126	"Democrat"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	18	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"No"	"No"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"No"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"No"	"Study first"	"No"	"No"
3127	"Republican"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"Yes"	17	101	5	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"Mac"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Tunes"	"No"	"No"	"No"	"No"	"No"	"Yes!"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Study first"	"No"	"No"
3128	"Democrat"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"dropout"	"No"	65	41	4	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"dnr"	"Own"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Talk"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"dnr"
3130	"Democrat"	"Female"	"$25,001 - $50,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"unknown"	20	87	5	"No"	"No"	"No"	"dnr"	"No"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Public"	"Pragmatist"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Umm..."	"No"	"No"	"No"	"dnr"	"Yes"	"Study first"	"Yes"	"Yes"
3131	"Democrat"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	21	98	5	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"dnr"	"dnr"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"Public"	"Idealist"	"Yes"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes!"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Study first"	"Yes"	"Yes"
3132	"Democrat"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"dropout"	"No"	57	16	4	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
3133	"Republican"	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	43	81	4	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"	"No"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Public"	"Idealist"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"No"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"No"	"dnr"	"Try first"	"Yes"	"No"
3134	"Republican"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"dropout"	"unknown"	43	21	3	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
3135	"Republican"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Associate's Degree"	"unknown"	33	44	5	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Right"	"No"	"Art"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Own"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Private"	"Idealist"	"dnr"	"No"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Study first"	"Yes"	"dnr"
3136	"Republican"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	34	86	5	"No"	"No"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"dnr"	"Mac"	"dnr"	"No"	"No"	"Yes"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Private"	"Pragmatist"	"No"	"dnr"	"Talk"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Yes!"	"No"	"No"	"Yes"	"Yes"	"No"	"dnr"	"No"	"No"
3137	"Democrat"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"Yes"	18	99	5	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"No"	"Public"	"Pragmatist"	"No"	"No"	"Tunes"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"Yes!"	"No"	"No"	"No"	"Yes"	"No"	"Study first"	"No"	"Yes"
3140	"Democrat"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"dropout"	"unknown"	25	26	4	"dnr"	"No"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Talk"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3141	"Democrat"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	48	96	5	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"Public"	"Pragmatist"	"No"	"No"	"Talk"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Umm..."	"No"	"No"	"No"	"No"	"No"	"Try first"	"Yes"	"No"
3142	"Democrat"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	25	6	5	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Online"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Umm..."	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3143	"Democrat"	"Male"	"under $25,000"	"Single (no kids)"	"dropout"	"unknown"	39	5	2	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
3144	"Democrat"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"dropout"	"unknown"	44	52	4	"No"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"PC"	"Own"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes!"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"
3145	"Republican"	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Current Undergraduate"	"No"	31	98	5	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Idealist"	"Yes"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Try first"	"No"	"Yes"
3146	"Democrat"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Associate's Degree"	"No"	61	101	4	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"No"	"Yes"	"Public"	"Idealist"	"Yes"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes!"	"No"	"No"	"Yes"	"No"	"No"	"Try first"	"Yes"	"No"
3147	"Democrat"	"Female"	"over $150,000"	"Domestic Partners (no kids)"	"Doctoral Degree"	"Yes"	37	90	5	"Yes"	"No"	"Yes"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"dnr"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Yes"	"dnr"	"No"	"dnr"	"Private"	"Pragmatist"	"Yes"	"No"	"Talk"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes!"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Study first"	"Yes"	"dnr"
3148	"Republican"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	16	60	4	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"PC"	"Own"	"No"	"Yes"	"Yes"	"Yes"	"No"	"dnr"	"In-person"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Talk"	"dnr"	"No"	"dnr"	"No"	"Yes"	"Yes!"	"dnr"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"No"
3149	"Republican"	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"No"	65	24	4	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
3150	"Republican"	"Male"	"over $150,000"	"Single (w/kids)"	"High School Diploma"	"No"	54	84	5	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"dnr"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"Online"	"No"	"Yes"	"Public"	"dnr"	"Yes"	"No"	"Talk"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Yes!"	"No"	"No"	"Yes"	"No"	"dnr"	"Study first"	"Yes"	"dnr"
3151	"Republican"	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"dropout"	"unknown"	23	49	4	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Mom"	"Yes"	"dnr"	"Right"	"No"	"Science"	"No"	"Me"	"Yes"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"
3152	"Republican"	"Male"	"$75,000 - $100,000"	"Domestic Partners (no kids)"	"Master's Degree"	"No"	43	35	5	"dnr"	"Yes"	"No"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"Talk"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3153	"Republican"	"Female"	"over $150,000"	"Married (w/kids)"	"Associate's Degree"	"unknown"	33	52	5	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Happy"	"No"	"Science"	"dnr"	"Circumstances"	"Yes"	"No"	"dnr"	"Own"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Public"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Study first"	"No"	"dnr"
3154	"Republican"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"unknown"	28	47	5	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"
3155	"Republican"	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"Yes"	45	77	5	"Yes"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Happy"	"No"	"Science"	"dnr"	"Me"	"No"	"Yes"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Online"	"Yes"	"Yes"	"Public"	"Pragmatist"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"Umm..."	"No"	"dnr"	"Yes"	"No"	"Yes"	"Study first"	"Yes"	"dnr"
3156	"Republican"	"Male"	"$25,001 - $50,000"	"Single (w/kids)"	"dropout"	"No"	46	69	4	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"No"	"Science"	"dnr"	"Me"	"No"	"Yes"	"dnr"	"Own"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"No"	"Public"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"Umm..."	"No"	"dnr"	"dnr"	"No"	"No"	"Study first"	"Yes"	"dnr"
3157	"Republican"	"Male"	"under $25,000"	"Single (w/kids)"	"Master's Degree"	"Yes"	73	3	5	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
3158	"Republican"	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"Bachelor's Degree"	"unknown"	64	25	4	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Online"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Umm..."	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
3159	"Republican"	"Male"	"over $150,000"	"Married (w/kids)"	"dropout"	"No"	52	68	4	"dnr"	"No"	"Yes"	"Yes"	"dnr"	"Dad"	"No"	"dnr"	"dnr"	"No"	"Science"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"	"Rent"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Private"	"Idealist"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes!"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"Study first"	"No"	"Yes"
