"USER_ID"	"xgboost_preProcess8_1802"	"xgboost_preProcess8_1430"	"xgboost_preProcess8_8415"	"xgboost_preProcess8_1336"	"xgboost_preProcess8_4774"	"kNN_preProcess8_1802"	"kNN_preProcess8_1430"	"kNN_preProcess8_8415"	"kNN_preProcess8_1336"	"svm_preProcess8_1802"	"svm_preProcess8_1430"	"svm_preProcess8_8415"	"svm_preProcess8_1336"	"Party"
3844	0.425997823476791	0.28243300318718	0.371451377868652	0.351180374622345	0.33775794506073	0	0	0	0	0	0	0	0	"Democrat"
3846	0.543445527553558	0.393686711788177	0.387239575386047	0.467126756906509	0.509391009807587	0	0	0	0	0	0	0	0	"Democrat"
3847	0.402029454708099	0.444737285375595	0.485214293003082	0.635074019432068	0.430095344781876	0	0	0	0	0	1	1	1	"Republican"
3849	0.591037213802338	0.603317975997925	0.596893608570099	0.634715855121613	0.487936705350876	1	1	1	1	1	1	1	1	"Republican"
3850	0.350579798221588	0.318483382463455	0.380635648965836	0.434532761573792	0.281262516975403	0	0	0	0	0	0	0	0	"Republican"
3851	0.526198387145996	0.51481819152832	0.613976359367371	0.545120477676392	0.626258134841919	0	0	0	0	1	1	1	1	"Democrat"
3852	0.24129219353199	0.246278494596481	0.240094467997551	0.250749260187149	0.258912414312363	0	0	0	0	0	0	0	0	"Democrat"
3854	0.476846545934677	0.426767647266388	0.396515816450119	0.506642937660217	0.530053675174713	0	0	0	0	0	0	0	0	"Republican"
3855	0.64394336938858	0.653742015361786	0.649372696876526	0.586110174655914	0.742792427539825	0	0	0	0	1	1	1	1	"Republican"
3858	0.722996175289154	0.690868675708771	0.708707690238953	0.726793527603149	0.65225625038147	1	1	1	1	1	1	1	1	"Republican"
3859	0.772449374198914	0.760418117046356	0.724822580814362	0.778587222099304	0.727659702301025	1	1	1	1	1	1	1	1	"Republican"
3860	0.111849129199982	0.21944884955883	0.148736074566841	0.13452909886837	0.175763949751854	0	0	0	0	0	0	0	0	"Democrat"
3861	0.499153733253479	0.485265493392944	0.512303411960602	0.500903069972992	0.542857468128204	0	1	0	0	1	1	0	0	"Democrat"
3862	0.460215479135513	0.420319080352783	0.484694957733154	0.489813357591629	0.464047133922577	0	0	0	0	0	1	0	0	"Democrat"
3863	0.78583562374115	0.78426605463028	0.781797826290131	0.804558396339417	0.785418570041656	1	1	1	1	1	1	1	1	"Republican"
3864	0.207360789179802	0.189479649066925	0.202431604266167	0.197059854865074	0.287782579660416	0	0	0	0	0	0	0	0	"Republican"
3865	0.339624732732773	0.246273919939995	0.349580943584442	0.279117673635483	0.279654562473297	0	0	0	0	0	0	0	0	"Democrat"
3866	0.488039255142212	0.354245811700821	0.386491149663925	0.411927223205566	0.311481982469559	0	0	0	0	0	0	0	0	"Democrat"
3867	0.687053143978119	0.647104442119598	0.631818175315857	0.648601293563843	0.663628458976746	1	1	1	1	1	1	1	1	"Republican"
3868	0.584833920001984	0.583404064178467	0.525655925273895	0.611361086368561	0.518797636032104	1	1	1	1	1	1	1	1	"Republican"
3869	0.577581524848938	0.572936177253723	0.655187606811523	0.5159792304039	0.533201932907104	0	0	0	0	1	1	1	1	"Republican"
3871	0.468831568956375	0.44453427195549	0.366373986005783	0.425345122814178	0.349745512008667	0	0	0	0	0	0	0	0	"Democrat"
3872	0.433978408575058	0.447588831186295	0.469766110181808	0.496988892555237	0.41687536239624	0	0	0	0	0	0	0	0	"Republican"
3873	0.368711799383163	0.459073752164841	0.365379154682159	0.475360453128815	0.365698337554932	0	0	0	0	0	0	0	0	"Democrat"
3874	0.536123216152191	0.533200979232788	0.4774110019207	0.525911808013916	0.543094873428345	0	0	0	0	1	1	1	1	"Republican"
3875	0.455731719732285	0.426961928606033	0.431348204612732	0.491091728210449	0.451289534568787	0	0	0	0	0	0	0	0	"Democrat"
3876	0.353217273950577	0.443391919136047	0.377717167139053	0.432003110647202	0.393966972827911	0	0	0	0	0	0	0	0	"Democrat"
3878	0.12964241206646	0.167060986161232	0.119042053818703	0.0814039409160614	0.183991312980652	0	0	0	0	0	0	0	0	"Republican"
3879	0.711123764514923	0.752901017665863	0.734975159168243	0.569283008575439	0.724275410175323	1	1	1	1	1	1	1	1	"Republican"
3880	0.429213404655457	0.519852817058563	0.416971057653427	0.459607899188995	0.410484075546265	0	0	0	0	0	0	0	0	"Democrat"
3881	0.176292285323143	0.236371785402298	0.224270105361938	0.234582886099815	0.212375715374947	1	1	1	1	0	0	0	0	"Democrat"
3882	0.534421622753143	0.530092656612396	0.623473882675171	0.546252250671387	0.532015740871429	1	1	1	1	1	1	0	0	"Republican"
3883	0.261820286512375	0.254615277051926	0.225592315196991	0.19526694715023	0.207933068275452	0	0	0	0	0	0	0	0	"Democrat"
3884	0.467322647571564	0.487143874168396	0.485931158065796	0.50819981098175	0.551094710826874	0	0	0	0	1	1	1	1	"Republican"
3885	0.245915144681931	0.203211218118668	0.174385115504265	0.177343025803566	0.219852417707443	0	0	0	0	0	0	0	0	"Democrat"
3887	0.453871041536331	0.411970287561417	0.467463582754135	0.424441695213318	0.34209668636322	0	1	1	1	0	0	0	0	"Republican"
3888	0.580115258693695	0.66837877035141	0.479181557893753	0.49900421500206	0.51500928401947	0	0	0	0	0	1	1	1	"Democrat"
3889	0.352057874202728	0.317296624183655	0.398148030042648	0.351238310337067	0.393159329891205	0	0	0	0	0	0	0	0	"Democrat"
3890	0.713786005973816	0.669962346553802	0.606154680252075	0.681163966655731	0.67790699005127	1	1	1	1	1	1	1	1	"Republican"
3892	0.478315860033035	0.466257363557816	0.496293991804123	0.474090993404388	0.483776658773422	0	0	0	0	0	0	0	0	"Democrat"
3893	0.211820229887962	0.214575842022896	0.28291442990303	0.219480365514755	0.211710289120674	0	0	0	0	0	0	0	0	"Democrat"
3894	0.420909106731415	0.4187151491642	0.470463454723358	0.484198719263077	0.432040631771088	0	0	0	0	0	0	0	0	"Democrat"
3895	0.115173280239105	0.132009193301201	0.113928161561489	0.117843106389046	0.133730039000511	0	0	0	0	0	0	0	0	"Republican"
3897	0.491848140954971	0.500679671764374	0.519913017749786	0.487931936979294	0.537002861499786	0	0	1	1	0	0	1	1	"Republican"
3898	0.411059260368347	0.431877136230469	0.415849357843399	0.381564050912857	0.503200531005859	0	0	0	0	0	0	0	0	"Republican"
3901	0.701844573020935	0.734377026557922	0.699199676513672	0.673302412033081	0.669039189815521	1	1	1	1	1	1	1	1	"Republican"
3902	0.460017681121826	0.382868379354477	0.467351704835892	0.397432744503021	0.38865664601326	0	0	0	0	0	0	0	0	"Democrat"
3903	0.670119643211365	0.658595025539398	0.599767923355103	0.597509503364563	0.677476227283478	0	0	0	0	1	1	1	1	"Republican"
3904	0.386044710874557	0.423987835645676	0.362442553043365	0.382408797740936	0.371645331382751	1	1	1	1	0	0	0	0	"Republican"
3905	0.609045505523682	0.71611350774765	0.641600787639618	0.531950950622559	0.721374094486237	1	1	1	1	1	1	1	1	"Republican"
3906	0.102379836142063	0.112583220005035	0.0964146554470062	0.080824539065361	0.155787333846092	0	0	0	0	0	0	0	0	"Democrat"
3907	0.545965850353241	0.557579696178436	0.475990980863571	0.405939131975174	0.538186073303223	1	1	1	1	1	1	1	1	"Republican"
3908	0.122346095740795	0.14397981762886	0.102075822651386	0.187939330935478	0.135091081261635	0	0	0	0	0	0	0	0	"Democrat"
3909	0.242754802107811	0.163331255316734	0.16552846133709	0.165461182594299	0.234092250466347	0	0	0	0	0	0	0	0	"Democrat"
3912	0.597313523292542	0.717692494392395	0.66948264837265	0.569513976573944	0.638570666313171	1	1	1	0	1	1	1	1	"Republican"
3916	0.264824748039246	0.245171308517456	0.236578762531281	0.226982682943344	0.241047903895378	0	0	0	0	0	0	0	0	"Democrat"
3917	0.617597103118896	0.64316314458847	0.621786773204803	0.59531569480896	0.593178868293762	0	0	0	0	1	1	1	1	"Republican"
3918	0.653075337409973	0.581025362014771	0.646030187606812	0.584124982357025	0.629499018192291	0	0	0	0	1	1	1	1	"Republican"
3919	0.437954097986221	0.442822962999344	0.40146592259407	0.460882246494293	0.477740377187729	0	0	0	1	0	0	0	0	"Democrat"
3920	0.477858006954193	0.558623611927032	0.491025686264038	0.471009582281113	0.543715417385101	0	0	0	0	0	0	0	0	"Democrat"
3921	0.134201645851135	0.0960233584046364	0.106960281729698	0.117855377495289	0.104128181934357	0	0	0	0	0	0	0	0	"Republican"
3922	0.151878386735916	0.124848313629627	0.139678776264191	0.114736832678318	0.160920992493629	0	0	0	0	0	0	0	0	"Democrat"
3924	0.494437962770462	0.467872112989426	0.441299617290497	0.482578277587891	0.524037897586823	0	0	0	0	0	0	0	0	"Democrat"
3925	0.554170250892639	0.576050996780396	0.568317830562592	0.546512126922607	0.56104964017868	0	0	0	0	0	0	0	0	"Republican"
3926	0.494375795125961	0.474688768386841	0.493030250072479	0.492612987756729	0.495700627565384	0	0	0	0	0	0	0	0	"Democrat"
3928	0.382434815168381	0.293863236904144	0.348858147859573	0.28083598613739	0.359768360853195	0	0	0	0	0	0	0	0	"Republican"
3929	0.30759733915329	0.259294599294662	0.265268176794052	0.201590225100517	0.211783140897751	0	0	0	0	0	0	0	0	"Democrat"
3931	0.760299980640411	0.624523401260376	0.706771612167358	0.656429648399353	0.644359946250916	1	1	1	1	1	1	1	1	"Democrat"
3934	0.535163879394531	0.504817962646484	0.503124713897705	0.410450249910355	0.519929230213165	0	1	0	0	1	1	1	1	"Republican"
3935	0.461931824684143	0.494349390268326	0.584879815578461	0.625188529491425	0.478910446166992	1	1	1	1	1	1	1	1	"Republican"
3936	0.485197573900223	0.539573073387146	0.526597917079926	0.548228561878204	0.475735932588577	0	0	0	0	1	1	1	1	"Democrat"
3939	0.385836243629456	0.424462825059891	0.443485409021378	0.382720053195953	0.411571532487869	0	0	0	0	0	0	0	0	"Republican"
3940	0.580363035202026	0.544821083545685	0.621075570583344	0.599463522434235	0.634293556213379	0	0	0	0	0	0	0	1	"Republican"
3941	0.375595241785049	0.298873513936996	0.281918108463287	0.269677668809891	0.328866809606552	0	0	0	0	0	0	0	0	"Republican"
3942	0.443825870752335	0.514870822429657	0.509974896907806	0.401229739189148	0.440504491329193	0	0	0	0	0	0	0	1	"Republican"
3943	0.554210305213928	0.491646081209183	0.503441751003265	0.517333507537842	0.506900072097778	0	0	0	0	0	0	0	0	"Democrat"
3944	0.567791342735291	0.566421985626221	0.650769650936127	0.612135291099548	0.579547822475433	1	1	0	1	1	1	1	1	"Republican"
3945	0.724090933799744	0.771768629550934	0.774152159690857	0.805414915084839	0.799134492874146	1	1	1	1	1	1	1	1	"Republican"
3946	0.568606674671173	0.56138801574707	0.578099548816681	0.557947635650635	0.422983556985855	0	0	0	0	1	1	1	1	"Democrat"
3947	0.693771958351135	0.577804028987885	0.552600562572479	0.621040523052216	0.637201964855194	1	1	1	1	1	1	1	1	"Republican"
3948	0.634328842163086	0.676935851573944	0.687142014503479	0.642931222915649	0.707623183727264	1	1	1	1	1	1	1	1	"Democrat"
3949	0.433929920196533	0.369769930839539	0.395058304071426	0.469673752784729	0.466773599386215	0	0	0	0	0	0	0	0	"Republican"
3950	0.448132038116455	0.368493676185608	0.434639513492584	0.467569470405579	0.460347414016724	0	0	1	0	0	0	0	0	"Democrat"
3951	0.743946731090546	0.677485704421997	0.683484077453613	0.706072688102722	0.697224259376526	1	1	1	1	1	1	1	1	"Republican"
3952	0.290855318307877	0.369596660137177	0.38651517033577	0.303910285234451	0.403772979974747	0	0	0	0	0	0	0	0	"Democrat"
3953	0.410101503133774	0.349850624799728	0.439007639884949	0.384579747915268	0.388038963079453	0	0	0	0	0	0	0	0	"Democrat"
3954	0.630676209926605	0.622981250286102	0.658542037010193	0.567354381084442	0.624475479125977	1	1	1	1	1	1	1	1	"Democrat"
3955	0.460119187831879	0.357388854026794	0.443525910377502	0.432010650634766	0.447985112667084	0	1	1	1	0	0	0	0	"Republican"
3956	0.655329704284668	0.624588012695312	0.543181478977203	0.63882714509964	0.662827372550964	0	1	0	1	1	1	1	1	"Democrat"
3957	0.577005445957184	0.540234804153442	0.555123627185822	0.478223741054535	0.566355049610138	0	0	0	0	1	1	1	1	"Democrat"
3958	0.385108530521393	0.412110418081284	0.342334091663361	0.30127939581871	0.330816119909286	0	0	0	0	0	0	0	0	"Republican"
3959	0.434480100870132	0.394818484783173	0.443914651870728	0.415684014558792	0.428810358047485	0	0	0	0	0	0	0	0	"Republican"
3961	0.378612279891968	0.393785625696182	0.367111831903458	0.381870359182358	0.44623464345932	0	0	0	0	0	0	0	0	"Democrat"
3963	0.391900986433029	0.403267562389374	0.469593346118927	0.468154102563858	0.40521976351738	0	0	0	0	0	0	0	0	"Republican"
3965	0.129549399018288	0.121190644800663	0.147348269820213	0.171437010169029	0.208733469247818	0	0	0	0	0	0	0	0	"Democrat"
3966	0.425924688577652	0.264180421829224	0.33425036072731	0.341324955224991	0.399591952562332	0	0	0	0	0	0	0	0	"Democrat"
3967	0.756050944328308	0.689047634601593	0.731036961078644	0.716899573802948	0.693769097328186	1	1	1	1	1	1	1	1	"Democrat"
3969	0.619998216629028	0.659688830375671	0.568953156471252	0.665624737739563	0.614468038082123	1	0	1	1	1	1	1	1	"Republican"
3970	0.64673388004303	0.575592637062073	0.65511292219162	0.617471277713776	0.608461320400238	1	1	1	1	1	1	1	1	"Republican"
3972	0.536052584648132	0.529839336872101	0.551072120666504	0.568581461906433	0.558250665664673	1	0	1	0	1	1	1	1	"Republican"
3973	0.351577550172806	0.319941282272339	0.375796258449554	0.301187247037888	0.317060381174088	0	0	0	0	0	0	0	0	"Democrat"
3974	0.340548932552338	0.335166066884995	0.389320224523544	0.290785431861877	0.327243000268936	0	0	0	0	0	0	0	0	"Democrat"
3976	0.301643133163452	0.282896608114243	0.348127365112305	0.315727174282074	0.366560190916061	1	1	1	1	0	0	0	0	"Democrat"
3977	0.387510597705841	0.418985515832901	0.528971374034882	0.394312411546707	0.46364825963974	1	1	1	1	0	0	1	0	"Republican"
3978	0.80783998966217	0.765455722808838	0.754335224628448	0.77827000617981	0.806027591228485	1	1	1	1	1	1	1	1	"Democrat"
3979	0.574349343776703	0.539685487747192	0.527010917663574	0.489441066980362	0.507504224777222	1	1	1	1	1	1	1	1	"Republican"
3980	0.465461790561676	0.465985625982285	0.440980970859528	0.481544435024261	0.453222185373306	0	0	0	0	0	0	0	0	"Democrat"
3981	0.58149379491806	0.520495355129242	0.585604190826416	0.571525514125824	0.532629132270813	0	0	0	0	1	1	1	1	"Republican"
3982	0.44421449303627	0.45900559425354	0.375626534223557	0.460852205753326	0.369892925024033	0	0	0	0	0	0	0	0	"Democrat"
3983	0.640201151371002	0.59983366727829	0.520439624786377	0.589563012123108	0.620557487010956	1	1	1	1	1	1	1	1	"Democrat"
3984	0.466720014810562	0.431944131851196	0.482007831335068	0.454774171113968	0.447310268878937	0	0	0	0	0	0	0	0	"Democrat"
3985	0.298915505409241	0.330481350421906	0.373259484767914	0.437106728553772	0.36134734749794	0	0	0	0	0	0	0	0	"Republican"
3986	0.460579186677933	0.477739065885544	0.469402641057968	0.476445823907852	0.460504412651062	0	0	0	0	0	0	0	0	"Democrat"
3987	0.492744237184525	0.42049041390419	0.430824846029282	0.440222918987274	0.404874235391617	0	0	0	0	0	0	0	0	"Democrat"
3988	0.584918737411499	0.55763179063797	0.545842885971069	0.699313700199127	0.546205639839172	1	1	1	1	1	1	1	1	"Democrat"
3989	0.592067956924438	0.591677367687225	0.558764815330505	0.57054203748703	0.60952490568161	1	1	1	0	1	1	1	1	"Democrat"
3990	0.541243553161621	0.513552129268646	0.56203556060791	0.546511709690094	0.507371723651886	0	0	1	0	1	1	1	1	"Republican"
3991	0.806869268417358	0.736209213733673	0.717429518699646	0.805721402168274	0.728657424449921	1	1	1	1	1	1	1	1	"Democrat"
3992	0.579896152019501	0.460978478193283	0.551066100597382	0.61954265832901	0.554184257984161	1	0	0	1	1	1	1	1	"Republican"
3993	0.259174644947052	0.210762649774551	0.199467301368713	0.167763739824295	0.205900117754936	0	0	0	0	0	0	0	0	"Democrat"
3994	0.1420688778162	0.186122044920921	0.241017580032349	0.265045195817947	0.169894352555275	0	0	0	0	0	0	0	0	"Democrat"
3995	0.34595200419426	0.450234651565552	0.377687871456146	0.340610474348068	0.369599431753159	0	0	0	0	0	0	0	0	"Democrat"
3996	0.426570802927017	0.446571260690689	0.411816477775574	0.420161813497543	0.457904458045959	0	0	0	0	0	0	0	0	"Democrat"
3997	0.334538131952286	0.395005166530609	0.434831529855728	0.418445467948914	0.369097650051117	0	0	0	0	0	0	0	0	"Democrat"
3998	0.463830590248108	0.323260188102722	0.368184894323349	0.398092865943909	0.493077427148819	0	0	0	0	0	0	0	0	"Republican"
3999	0.473380655050278	0.486061573028564	0.516657888889313	0.52335923910141	0.402228444814682	1	1	1	1	0	1	1	1	"Republican"
4000	0.431196182966232	0.428475439548492	0.462658315896988	0.425469517707825	0.448969066143036	0	0	0	0	0	0	0	0	"Democrat"
4001	0.691859126091003	0.735297501087189	0.784514784812927	0.714974462985992	0.73961341381073	1	1	1	1	1	1	1	1	"Democrat"
4002	0.409449189901352	0.459372013807297	0.488364189863205	0.383450478315353	0.429627537727356	0	0	0	0	0	0	0	0	"Democrat"
4003	0.502769291400909	0.515902400016785	0.483502388000488	0.525597512722015	0.47624072432518	0	0	0	0	0	0	0	0	"Republican"
4004	0.484766393899918	0.459141612052917	0.527440667152405	0.451317667961121	0.508464694023132	0	0	0	0	0	0	0	0	"Republican"
4005	0.463538289070129	0.362257182598114	0.376058310270309	0.411186039447784	0.339095592498779	0	0	0	0	0	0	0	0	"Democrat"
4006	0.368581831455231	0.418746322393417	0.390985816717148	0.357158035039902	0.469502449035645	0	0	0	0	0	0	0	0	"Republican"
4007	0.392353892326355	0.342196464538574	0.463222235441208	0.344374418258667	0.379807621240616	0	0	0	0	0	0	0	0	"Republican"
4008	0.496336787939072	0.605898320674896	0.562418699264526	0.556636035442352	0.598500549793243	0	0	0	0	1	1	1	1	"Democrat"
4009	0.435546904802322	0.453500539064407	0.383272767066956	0.445402145385742	0.405510753393173	0	0	0	0	0	0	0	0	"Republican"
4010	0.159329265356064	0.198569551110268	0.224481239914894	0.199442431330681	0.230016052722931	0	0	0	0	0	0	0	0	"Republican"
4011	0.490681231021881	0.548045992851257	0.535116255283356	0.579395771026611	0.620005249977112	0	0	0	0	1	1	1	1	"Democrat"
4012	0.598200440406799	0.563399314880371	0.539968371391296	0.540439367294312	0.50970733165741	0	0	0	0	1	1	1	1	"Republican"
4014	0.591230273246765	0.547041058540344	0.563093245029449	0.583418548107147	0.527792453765869	0	0	0	0	0	0	0	0	"Republican"
4016	0.724108874797821	0.575461447238922	0.672677099704742	0.699307203292847	0.700377762317657	1	1	1	1	1	1	1	1	"Republican"
4017	0.385386288166046	0.400439143180847	0.462626487016678	0.418699771165848	0.426126480102539	0	0	0	0	0	0	0	0	"Republican"
4018	0.642088055610657	0.640300214290619	0.672960340976715	0.685602128505707	0.586833894252777	1	1	1	1	1	1	1	1	"Republican"
4019	0.380853891372681	0.418768405914307	0.349765479564667	0.318905860185623	0.403720647096634	0	0	0	0	0	0	0	0	"Republican"
4020	0.467320054769516	0.485556989908218	0.484237343072891	0.531531512737274	0.518882751464844	0	0	0	0	1	0	0	0	"Democrat"
4021	0.509897589683533	0.569575071334839	0.464870274066925	0.575743079185486	0.517960071563721	1	0	0	0	1	1	1	1	"Republican"
4022	0.420086145401001	0.47639063000679	0.39998733997345	0.451858878135681	0.470512628555298	0	0	0	0	0	0	0	0	"Democrat"
4023	0.213855609297752	0.232897773385048	0.152502864599228	0.194131076335907	0.255526959896088	0	0	0	0	0	0	0	0	"Democrat"
4024	0.38623708486557	0.37498214840889	0.437535911798477	0.396987199783325	0.465506732463837	0	0	0	0	0	0	0	0	"Democrat"
4025	0.200395181775093	0.150212213397026	0.127616107463837	0.159573167562485	0.173783406615257	0	0	0	0	0	0	0	0	"Republican"
4026	0.501027464866638	0.510172247886658	0.548975586891174	0.447684019804001	0.562641143798828	0	0	0	0	0	0	0	0	"Democrat"
4027	0.539387822151184	0.514926910400391	0.502614855766296	0.512794256210327	0.547943294048309	0	0	0	0	1	1	1	1	"Democrat"
4028	0.540535569190979	0.515053629875183	0.511058866977692	0.482345849275589	0.508492410182953	0	0	0	0	0	0	0	0	"Republican"
4029	0.441957145929337	0.602855682373047	0.590705394744873	0.528863787651062	0.606021523475647	0	1	0	0	1	1	1	1	"Democrat"
4030	0.657247960567474	0.70829838514328	0.648609817028046	0.736417591571808	0.639782130718231	1	1	1	1	1	1	1	1	"Republican"
4031	0.225352019071579	0.163198903203011	0.180446535348892	0.154495492577553	0.186322554945946	0	0	0	0	0	0	0	0	"Democrat"
4032	0.308101564645767	0.344882637262344	0.292356103658676	0.299759387969971	0.267029464244843	0	0	0	0	0	0	0	0	"Democrat"
4033	0.509366631507874	0.574334740638733	0.538065373897552	0.535117626190186	0.452156990766525	1	0	0	1	0	0	0	0	"Republican"
