"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"	"Q106042"	"Q101596"	"Q102089"	"Q100680"	"Q115195"	"Q122771"	"Q108855"	"Q112478"	"Q107869"	"Q120014"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q106388"	"Q120012"	"Q118232"	"Q100689"	"Q113583"	"Q106389"	"Q98078"	"Q124122"	"Q118237"	"Q96024"	"Q116953"
3682	"Democrat"	"(18,44]"	98	"Female"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"No"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Talk"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"
3684	"Democrat"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"No"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"No"	"No"	"No"	"No"	"No"
3685	"Republican"	"(18,44]"	101	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"No"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
3686	"Democrat"	"(18,44]"	100	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"No"	"Rent"	"No"	"No"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"
3689	"Democrat"	"(18,44]"	60	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"No"	"Rent"	"dnr"	"dnr"	"dnr"	"Yes!"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"In-person"	"dnr"	"dnr"	"dnr"	"Pragmatist"	"No"	"Tunes"	"dnr"	"No"	"dnr"	"No"	"dnr"	"No"
3692	"Republican"	"(18,44]"	100	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Rent"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"Talk"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
3694	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Right"	"No"	"Art"	"No"	"Me"	"No"	"Yes"	"Mac"	"No"	"No"	"Rent"	"No"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
3695	"Republican"	"(18,44]"	101	"Female"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"No"	"Own"	"Yes"	"No"	"Public"	"Umm..."	"Yes"	"No"	"No"	"No"	"No"	"Online"	"No"	"No"	"No"	"Pragmatist"	"Yes"	"Talk"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"
3696	"Democrat"	"(18,44]"	100	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"No"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"Pragmatist"	"No"	"Talk"	"No"	"No"	"Yes"	"Yes"	"No"	"No"
3697	"Republican"	"(44,64]"	101	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
3698	"Democrat"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"
3699	"Republican"	"(44,64]"	98	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"Yes"	"Private"	"Yes!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"In-person"	"Yes"	"dnr"	"Yes"	"Idealist"	"Yes"	"Tunes"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Yes"
3700	"Democrat"	"(18,44]"	91	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Rent"	"Yes"	"No"	"Public"	"Umm..."	"dnr"	"Yes"	"No"	"No"	"Yes"	"In-person"	"No"	"Yes"	"Yes"	"Pragmatist"	"Yes"	"Talk"	"No"	"dnr"	"Yes"	"Yes"	"No"	"No"
3701	"Republican"	"(44,64]"	32	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"No"	"Science"	"Yes"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"	"Pragmatist"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
3702	"Republican"	"(18,44]"	100	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"No"	"Yes"	"Rent"	"Yes"	"Yes"	"Private"	"Umm..."	"No"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Yes"	"Pragmatist"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
3704	"Republican"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"No"	"No"	"Public"	"Umm..."	"No"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"No"	"No"
3705	"Republican"	"(18,44]"	8	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3706	"Republican"	"(18,44]"	9	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3707	"Republican"	"(18,44]"	99	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"No"	"No"	"Yes"	"Pragmatist"	"No"	"Talk"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
3708	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Rent"	"No"	"Yes"	"Public"	"Yes!"	"No"	"No"	"Yes"	"No"	"Yes"	"Online"	"No"	"Yes"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"
3709	"Republican"	"(44,64]"	99	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"
3711	"Democrat"	"(44,64]"	97	"Male"	"over $150,000"	"Single (no kids)"	"Doctoral Degree"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Online"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"
3712	"Democrat"	"(18,44]"	4	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3714	"Republican"	"(18,44]"	91	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"No"	"PC"	"dnr"	"No"	"Rent"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"dnr"	"No"	"In-person"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"Tunes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"dnr"
3715	"Democrat"	"(18,44]"	56	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Mac"	"Yes"	"No"	"Own"	"dnr"	"dnr"	"Public"	"dnr"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Tunes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"
3716	"Democrat"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"Yes"	"Rent"	"No"	"Yes"	"Public"	"Umm..."	"No"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"Pragmatist"	"No"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
3717	"Democrat"	"(18,44]"	88	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"Yes"	"Science"	"No"	"dnr"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"No"	"No"	"Yes"	"Pragmatist"	"Yes"	"Talk"	"No"	"Yes"	"No"	"Yes"	"Yes"	"dnr"
3721	"Democrat"	"(18,44]"	73	"Female"	"dnr"	"Single (no kids)"	"dnr"	"Yes"	"No"	"No"	"dnr"	"No"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"dnr"	"No"	"Yes"	"Own"	"Yes"	"dnr"	"dnr"	"Umm..."	"Yes"	"No"	"dnr"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"dnr"	"No"	"Tunes"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"dnr"
3722	"Republican"	"(44,64]"	93	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Doctoral Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"dnr"	"Mac"	"Yes"	"Yes"	"Own"	"No"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"Pragmatist"	"No"	"Talk"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"dnr"
3723	"Democrat"	"(18,44]"	6	"Male"	"under $25,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3724	"Republican"	"(18,44]"	48	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"No"	"Science"	"dnr"	"dnr"	"dnr"	"Yes"	"PC"	"dnr"	"dnr"	"Rent"	"No"	"Yes"	"dnr"	"Umm..."	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"
3725	"Republican"	"(44,64]"	75	"Male"	"over $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Mom"	"No"	"dnr"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"No"	"Own"	"Yes"	"dnr"	"dnr"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"dnr"	"Yes"	"dnr"
3726	"Republican"	"(18,44]"	11	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
3729	"Republican"	"(18,44]"	97	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"No"	"Pragmatist"	"Yes"	"Talk"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
3730	"Republican"	"(18,44]"	101	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"No"	"Yes"	"Own"	"No"	"No"	"Public"	"Yes!"	"No"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Yes"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
3731	"Democrat"	"(18,44]"	95	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"Yes"	"No"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"Yes"	"Online"	"No"	"Yes"	"Yes"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
3732	"Republican"	"(18,44]"	27	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"Rent"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"
3733	"Republican"	"(18,44]"	100	"Male"	"under $25,000"	"Single (w/kids)"	"Current Undergraduate"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"
3735	"Democrat"	"(0,18]"	101	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"No"	"No"	"Yes"	"Idealist"	"No"	"Talk"	"No"	"No"	"No"	"Yes"	"Yes"	"No"
3736	"Republican"	"(44,64]"	28	"Male"	"over $150,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Umm..."	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Online"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
3737	"Democrat"	"(18,44]"	97	"Female"	"dnr"	"Married (no kids)"	"dnr"	"No"	"No"	"dnr"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"No"	"No"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"dnr"	"No"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
3738	"Democrat"	"(0,18]"	67	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"dnr"	"PC"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes!"	"dnr"	"No"	"No"	"dnr"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"dnr"	"Tunes"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"No"
3739	"Democrat"	"(18,44]"	26	"Female"	"under $25,000"	"Married (no kids)"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
3740	"Republican"	"(18,44]"	70	"Female"	"dnr"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"Yes"	"dnr"	"No"	"Science"	"No"	"dnr"	"Yes"	"dnr"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"dnr"	"Umm..."	"Yes"	"Yes"	"Yes"	"No"	"dnr"	"In-person"	"Yes"	"No"	"Yes"	"dnr"	"No"	"Tunes"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"
3741	"Democrat"	"(44,64]"	60	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Art"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Rent"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Online"	"dnr"	"dnr"	"dnr"	"Idealist"	"Yes"	"Tunes"	"dnr"	"No"	"dnr"	"No"	"Yes"	"Yes"
3743	"Democrat"	"(44,64]"	63	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"dnr"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Own"	"Yes"	"No"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Online"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"dnr"
3744	"Democrat"	"(18,44]"	58	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"Rent"	"Yes"	"No"	"dnr"	"Umm..."	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"Talk"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
3745	"Republican"	"(18,44]"	79	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"No"	"Online"	"Yes"	"No"	"No"	"Idealist"	"dnr"	"Tunes"	"Yes"	"No"	"dnr"	"No"	"Yes"	"dnr"
3746	"Republican"	"(18,44]"	95	"Male"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"	"No"	"Yes"	"Own"	"Yes"	"No"	"Private"	"Umm..."	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"No"	"Yes"	"Yes"	"dnr"	"No"	"Talk"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"
