"USER_ID"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Party"	"Q124742"	"Q124122"	"Q123464"	"Q123621"	"Q122769"	"Q122770"	"Q122771"	"Q122120"	"Q121699"	"Q121700"	"Q120978"	"Q121011"	"Q120379"	"Q120650"	"Q120472"	"Q120194"	"Q120012"	"Q120014"	"Q119334"	"Q119851"	"Q119650"	"Q118892"	"Q118117"	"Q118232"	"Q118233"	"Q118237"	"Q117186"	"Q117193"	"Q116797"	"Q116881"	"Q116953"	"Q116601"	"Q116441"	"Q116448"	"Q116197"	"Q115602"	"Q115777"	"Q115610"	"Q115611"	"Q115899"	"Q115390"	"Q114961"	"Q114748"	"Q115195"	"Q114517"	"Q114386"	"Q113992"	"Q114152"	"Q113583"	"Q113584"	"Q113181"	"Q112478"	"Q112512"	"Q112270"	"Q111848"	"Q111580"	"Q111220"	"Q110740"	"Q109367"	"Q108950"	"Q109244"	"Q108855"	"Q108617"	"Q108856"	"Q108754"	"Q108342"	"Q108343"	"Q107869"	"Q107491"	"Q106993"	"Q106997"	"Q106272"	"Q106388"	"Q106389"	"Q106042"	"Q105840"	"Q105655"	"Q104996"	"Q103293"	"Q102906"	"Q102674"	"Q102687"	"Q102289"	"Q102089"	"Q101162"	"Q101163"	"Q101596"	"Q100689"	"Q100680"	"Q100562"	"Q99982"	"Q100010"	"Q99716"	"Q99581"	"Q99480"	"Q98869"	"Q98578"	"Q98059"	"Q98078"	"Q98197"	"Q96024"
2631	1956	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"End"	"Yes"	"Yes"	"Me"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"TMI"	"Yes"	"Yes"	"Tunes"	"People"	"dnr"	"Yes"	"No"	"No"	"No"	"Demanding"	"Yes"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Own"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
2632	1951	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"No"	"No"	"No"	"dnr"	"Yes"	"Science"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Giving"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"P.M."	"Yes"	"Start"	"Yes"	"No"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"No"	"Own"	"Optimist"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
2634	1995	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"No"	"Giving"	"No"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"Standard hours"	"Yes"	"Happy"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"No"	"No"	"Yes"	"No"	"No"	"TMI"	"No"	"No"	"Tunes"	"People"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Supportive"	"No"	"PC"	"No"	"Risk-friendly"	"No"	"Umm..."	"Yes"	"Socialize"	"Yes"	"In-person"	"No"	"Yes"	"Yes"	"Yes"	"Yay people!"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"Optimist"	"Mom"	"Yes"	"No"	"Yes"	"No"	"Check!"	"No"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"
2635	1951	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"Standard hours"	"Yes"	"Happy"	"Yes"	"No"	"Yes"	"No"	"P.M."	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2637	1957	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"No"	"No"	"No"	"Yes"	"No"	"Public"	"No"	"No"	"No"	"No"	"No"	"No"	"dnr"	"dnr"	"Try first"	"No"	"No"	"No"	"No"	"Giving"	"Yes"	"No"	"Pragmatist"	"Yes"	"Yes"	"Cool headed"	"Odd hours"	"Yes"	"Right"	"No"	"Yes"	"No"	"No"	"P.M."	"Yes"	"Start"	"Yes"	"Yes"	"Me"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Mysterious"	"No"	"dnr"	"Talk"	"Technology"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Demanding"	"Yes"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Space"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Own"	"Optimist"	"Dad"	"No"	"Yes"	"Yes"	"No"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
2638	1974	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"No"	"Giving"	"Yes"	"No"	"Idealist"	"Yes"	"Yes"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"No"	"Yes"	"No"	"A.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"No"	"Tunes"	"Technology"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"Yes"	"PC"	"Yes"	"Risk-friendly"	"Yes"	"Umm..."	"No"	"Space"	"No"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"Yay people!"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Rent"	"Optimist"	"Mom"	"No"	"Yes"	"No"	"Yes"	"Nope"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"
2639	1985	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Associate's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Cool headed"	"Standard hours"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Supportive"	"No"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2640	1987	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Cool headed"	"Standard hours"	"dnr"	"Happy"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"End"	"Yes"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"TMI"	"No"	"No"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Check!"	"Yes"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"
2641	1983	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Pragmatist"	"Yes"	"No"	"Hot headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"Yes"	"No"	"P.M."	"Yes"	"Start"	"No"	"Yes"	"Me"	"No"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"No"	"Talk"	"People"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"No"	"PC"	"No"	"Risk-friendly"	"No"	"Yes!"	"No"	"Space"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Own"	"Optimist"	"Mom"	"dnr"	"No"	"No"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
2643	1995	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Republican"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Tunes"	"People"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yay people!"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2644	1952	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"Democrat"	"No"	"No"	"No"	"Yes"	"No"	"Yes"	"Public"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"No"	"Yes"	"No"	"Yes"	"Giving"	"No"	"No"	"Idealist"	"No"	"No"	"Hot headed"	"Odd hours"	"No"	"Happy"	"Yes"	"Yes"	"Yes"	"Yes"	"A.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"Yes"	"Yes"	"No"	"dnr"	"No"	"No"	"Talk"	"Technology"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Supportive"	"Yes"	"PC"	"Yes"	"Cautious"	"No"	"dnr"	"No"	"dnr"	"dnr"	"In-person"	"Yes"	"Yes"	"Yes"	"No"	"Yay people!"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"No"	"Own"	"Optimist"	"Dad"	"Yes"	"Yes"	"No"	"No"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
2645	1967	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Public"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Art"	"Try first"	"Yes"	"No"	"No"	"No"	"Receiving"	"Yes"	"No"	"Idealist"	"Yes"	"Yes"	"Hot headed"	"Standard hours"	"Yes"	"Happy"	"No"	"Yes"	"No"	"No"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"No"	"Yes"	"No"	"TMI"	"No"	"Yes"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"No"	"No"	"Demanding"	"No"	"Mac"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"No"	"Grrr people"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Rent"	"Optimist"	"Mom"	"Yes"	"Yes"	"Yes"	"Yes"	"Check!"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"
2646	1973	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Public"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Hot headed"	"Standard hours"	"Yes"	"Right"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"End"	"Yes"	"Yes"	"Me"	"No"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Grrr people"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"Own"	"Optimist"	"Dad"	"Yes"	"No"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
2647	1957	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Private"	"No"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Science"	"Study first"	"Yes"	"No"	"Yes"	"No"	"Receiving"	"dnr"	"No"	"Pragmatist"	"No"	"Yes"	"Hot headed"	"Standard hours"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"A.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Cautious"	"Yes"	"Umm..."	"No"	"Socialize"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"	"Own"	"Pessimist"	"Dad"	"No"	"Yes"	"No"	"No"	"Nope"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
2649	1956	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2650	1993	"Female"	"$75,000 - $100,000"	"Single (w/kids)"	"Associate's Degree"	"Republican"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Giving"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"People"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Demanding"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"In-person"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"No"	"dnr"
2652	1985	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"Democrat"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Standard hours"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"P.M."	"dnr"	"Start"	"dnr"	"No"	"Circumstances"	"Yes"	"Yes"	"No"	"Yes"	"No"	"TMI"	"Yes"	"Yes"	"Talk"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Supportive"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2654	1981	"Male"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"No"	"TMI"	"No"	"Yes"	"Tunes"	"People"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"PC"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"Yes"	"In-person"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"Own"	"Optimist"	"Dad"	"No"	"Yes"	"No"	"Yes"	"Nope"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
2655	1983	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Doctoral Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Study first"	"Yes"	"No"	"No"	"No"	"Giving"	"Yes"	"Yes"	"Idealist"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
2657	1933	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Try first"	"Yes"	"Yes"	"Yes"	"Yes"	"Giving"	"Yes"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"Standard hours"	"No"	"Happy"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"End"	"Yes"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mysterious"	"No"	"No"	"Talk"	"Technology"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"dnr"	"dnr"	"Yes"	"Risk-friendly"	"No"	"Yes!"	"No"	"Socialize"	"No"	"Online"	"No"	"Yes"	"No"	"Yes"	"Yay people!"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"No"	"Yes"	"Own"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Yes"
2658	1964	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"Republican"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"No"	"No"	"No"	"No"	"Giving"	"Yes"	"No"	"Idealist"	"No"	"Yes"	"Hot headed"	"Standard hours"	"No"	"Happy"	"Yes"	"Yes"	"No"	"Yes"	"A.M."	"Yes"	"End"	"Yes"	"Yes"	"Me"	"Yes"	"Yes"	"No"	"No"	"No"	"TMI"	"No"	"No"	"Talk"	"Technology"	"No"	"No"	"Yes"	"No"	"Yes"	"Demanding"	"No"	"PC"	"No"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"Own"	"Pessimist"	"Dad"	"No"	"Yes"	"Yes"	"No"	"Check!"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"
