"USER_ID"	"Party"	"Age_group"	"NumSurveyAnsInterest"	"IsLiberal"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"
4124	"Democrat"	"(18,44]"	6	"unknown"	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"Yes"
4126	"Democrat"	"(18,44]"	12	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"PC"	"Rent"	"Yes"
4127	"Republican"	"(18,44]"	18	"unknown"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
4128	"Democrat"	"(64,90]"	16	"unknown"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"Yes"	"No"	"PC"	"Own"	"Yes"
4129	"Republican"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"
4131	"Republican"	"(18,44]"	13	"No"	"Male"	"over $150,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"PC"	"Rent"	"No"
4132	"Democrat"	"(44,64]"	18	"Yes"	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4133	"Republican"	"(18,44]"	10	"unknown"	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"Yes"	"dnr"	"Own"	"dnr"
4134	"Republican"	"(18,44]"	18	"No"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
4135	"Republican"	"(18,44]"	10	"No"	"Male"	"over $150,000"	"dnr"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"	"Own"	"No"
4138	"Republican"	"(0,18]"	4	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"
4139	"Republican"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"	"Own"	"No"
4140	"Democrat"	"(0,18]"	0	"unknown"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4141	"Democrat"	"(18,44]"	18	"No"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"No"
4142	"Democrat"	"(18,44]"	3	"unknown"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4143	"Democrat"	"(44,64]"	18	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"
4144	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"dnr"	"Yes"
4146	"Republican"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
4147	"Democrat"	"(18,44]"	8	"Yes"	"Male"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Rent"	"No"
4148	"Democrat"	"(18,44]"	3	"unknown"	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4149	"Republican"	"(44,64]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
4150	"Democrat"	"(18,44]"	7	"Yes"	"Male"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"High School Diploma"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"No"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"
4151	"Democrat"	"(44,64]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
4152	"Democrat"	"(0,18]"	18	"Yes"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"	"Rent"	"No"
4153	"Democrat"	"(64,90]"	2	"Yes"	"Male"	"dnr"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4154	"Republican"	"(18,44]"	17	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"dnr"	"No"
4155	"Democrat"	"(18,44]"	15	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"dnr"	"Art"	"dnr"	"dnr"	"Yes"	"No"	"PC"	"Own"	"Yes"
4156	"Democrat"	"(18,44]"	16	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
4157	"Democrat"	"(0,18]"	15	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"Yes"	"No"	"Happy"	"dnr"	"Art"	"No"	"dnr"	"No"	"Yes"	"PC"	"Own"	"No"
4158	"Republican"	"(0,18]"	6	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"No"
4159	"Democrat"	"(0,18]"	18	"Yes"	"Male"	"dnr"	"dnr"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"No"	"No"	"PC"	"Own"	"No"
4160	"Republican"	"(18,44]"	9	"Yes"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"No"	"No"	"PC"	"dnr"	"No"
4161	"Republican"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"Rent"	"No"
4162	"Democrat"	"(18,44]"	3	"unknown"	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
4163	"Democrat"	"(0,18]"	11	"Yes"	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"Circumstances"	"No"	"No"	"dnr"	"dnr"	"Yes"
4165	"Democrat"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Rent"	"Yes"
4166	"Democrat"	"(44,64]"	0	"unknown"	"Male"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4167	"Republican"	"(18,44]"	3	"Yes"	"Male"	"$50,000 - $74,999"	"Single (w/kids)"	"Associate's Degree"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
4168	"Democrat"	"(18,44]"	11	"Yes"	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"dnr"	"Yes"
4169	"Republican"	"(18,44]"	12	"No"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"Happy"	"No"	"Art"	"dnr"	"Circumstances"	"dnr"	"No"	"Mac"	"dnr"	"Yes"
4170	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"
4171	"Democrat"	"(18,44]"	0	"unknown"	"Male"	"over $150,000"	"Single (no kids)"	"Doctoral Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4172	"Republican"	"(18,44]"	18	"No"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"No"
4174	"Republican"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"Yes"
4176	"Republican"	"(18,44]"	5	"Yes"	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"dnr"	"No"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4177	"Republican"	"(0,18]"	4	"unknown"	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"Yes"	"Science"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
4178	"Democrat"	"(18,44]"	10	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"Yes"
4179	"Democrat"	"(18,44]"	18	"No"	"Female"	"dnr"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
4180	"Republican"	"(18,44]"	1	"unknown"	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"
4181	"Republican"	"(44,64]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4182	"Democrat"	"(18,44]"	2	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
4183	"Republican"	"(0,18]"	6	"unknown"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"
4185	"Democrat"	"(18,44]"	1	"unknown"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4186	"Republican"	"(18,44]"	0	"unknown"	"Male"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4187	"Democrat"	"(44,64]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"Yes"
4188	"Republican"	"(44,64]"	18	"No"	"Female"	"over $150,000"	"Single (w/kids)"	"Associate's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4190	"Republican"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4191	"Republican"	"(18,44]"	3	"Yes"	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
4192	"Republican"	"(18,44]"	11	"No"	"Male"	"over $150,000"	"dnr"	"Current K-12"	"No"	"dnr"	"No"	"No"	"No"	"Dad"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"No"
4193	"Democrat"	"(18,44]"	10	"Yes"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"High School Diploma"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Mac"	"dnr"	"No"
4194	"Republican"	"(18,44]"	13	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Mom"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"PC"	"Own"	"No"
4195	"Democrat"	"(18,44]"	2	"unknown"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"
4196	"Republican"	"(18,44]"	18	"Yes"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"Yes"
4197	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
4198	"Republican"	"(18,44]"	3	"unknown"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"Circumstances"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
4199	"Republican"	"(64,90]"	16	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"dnr"	"dnr"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4200	"Republican"	"(44,64]"	3	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"
4201	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
4203	"Republican"	"(0,18]"	2	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4206	"Democrat"	"(18,44]"	17	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"dnr"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
4208	"Republican"	"(44,64]"	0	"unknown"	"Female"	"over $150,000"	"Domestic Partners (w/kids)"	"Doctoral Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4210	"Democrat"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
4211	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Rent"	"No"
4212	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"dnr"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"
4213	"Democrat"	"(18,44]"	14	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"dnr"	"No"	"Mom"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"No"	"dnr"	"Yes"	"No"	"PC"	"Own"	"dnr"
4214	"Republican"	"(18,44]"	5	"Yes"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4215	"Republican"	"(44,64]"	18	"No"	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"
4217	"Republican"	"(18,44]"	18	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
4218	"Republican"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (w/kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
4220	"Democrat"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
4221	"Republican"	"(18,44]"	15	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"No"	"dnr"	"PC"	"Rent"	"No"
4222	"Democrat"	"(18,44]"	13	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"Happy"	"No"	"dnr"	"No"	"Me"	"No"	"No"	"PC"	"dnr"	"No"
4223	"Democrat"	"(64,90]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
4224	"Democrat"	"(18,44]"	12	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"No"	"No"	"dnr"	"Mom"	"dnr"	"No"	"Right"	"No"	"Science"	"No"	"dnr"	"Yes"	"No"	"dnr"	"Rent"	"dnr"
4225	"Democrat"	"(18,44]"	18	"No"	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"
4227	"Democrat"	"(44,64]"	4	"unknown"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"
4228	"Republican"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"No"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"No"
